X,Y,CANTIDAD,SQR CANTIDAD,,,,,,,,
42.8,24.7222,0.061231595,0.247450188,,,,,,,,
42.8,24.9706,0.061231595,0.247450188,,,,,,,,
42.8,24.7706,0.061231595,0.247450188,,,,,,,,
42.8,24.819,0.061231595,0.247450188,,,,,,,,
42.8,24.8674,0.061231595,0.247450188,,,,,,,,
42.8,24.9158,0.061231595,0.247450188,,,,,,,,
42.8,24.9642,0.061231595,0.247450188,,,,,,,,
42.8,24.2222,0.061231595,0.247450188,,,,,,,,
42.8,24.4706,0.061231595,0.247450188,,,,,,,,
42.8,24.2706,0.061231595,0.247450188,,,,,,,,
42.8,24.319,0.061231595,0.247450188,,,,,,,,
42.8,24.3674,0.061231595,0.247450188,,,,,,,,
42.8,24.4158,0.061231595,0.247450188,,,,,,,,
42.8,24.4642,0.061231595,0.247450188,,,,,,,,
42.8,23.7222,0.061231595,0.247450188,,,,,,,,
42.8,23.9706,0.061231595,0.247450188,,,,,,,,
42.8,23.7706,0.061231595,0.247450188,,,,,,,,
42.8,23.819,0.061231595,0.247450188,,,,,,,,
42.8,23.8674,0.061231595,0.247450188,,,,,,,,
42.8,23.9158,0.061231595,0.247450188,,,,,,,,
42.8,23.9642,0.061231595,0.247450188,,,,,,,,
42.8,23.2222,0.061231595,0.247450188,,,,,,,,
42.8,23.4706,0.061231595,0.247450188,,,,,,,,
42.8,23.2706,0.061231595,0.247450188,,,,,,,,
42.8,23.319,0.061231595,0.247450188,,,,,,,,
42.8,23.3674,0.061231595,0.247450188,,,,,,,,
42.8,23.4158,0.061231595,0.247450188,,,,,,,,
42.8,23.4642,0.061231595,0.247450188,,,,,,,,
42.8,22.7222,0.061231595,0.247450188,,,,,,,,
42.8,22.9706,0.061231595,0.247450188,,,,,,,,
42.8,22.7706,0.061231595,0.247450188,,,,,,,,
42.8,22.819,0.061231595,0.247450188,,,,,,,,
42.8,22.8674,0.061231595,0.247450188,,,,,,,,
42.8,22.9158,0.061231595,0.247450188,,,,,,,,
42.8,22.9642,0.061231595,0.247450188,,,,,,,,
42.8,22.2222,0.061231595,0.247450188,,,,,,,,
42.8,22.4706,0.061231595,0.247450188,,,,,,,,
42.8,22.2706,0.061231595,0.247450188,,,,,,,,
42.8,22.319,0.061231595,0.247450188,,,,,,,,
42.8,22.3674,0.061231595,0.247450188,,,,,,,,
42.8,22.4158,0.061231595,0.247450188,,,,,,,,
42.8,22.4642,0.061231595,0.247450188,,,,,,,,
58.8,22.2222,0.061231595,0.247450188,,,,,,,,
58.8,22.4706,0.061231595,0.247450188,,,,,,,,
58.8,22.2706,0.061231595,0.247450188,,,,,,,,
58.8,22.319,0.061231595,0.247450188,,,,,,,,
58.8,22.3674,0.061231595,0.247450188,,,,,,,,
58.8,22.4158,0.061231595,0.247450188,,,,,,,,
58.8,22.4642,0.061231595,0.247450188,,,,,,,,
58.8,22.7222,0.061231595,0.247450188,,,,,,,,
58.8,22.9706,0.061231595,0.247450188,,,,,,,,
58.8,22.7706,0.061231595,0.247450188,,,,,,,,
58.8,22.819,0.061231595,0.247450188,,,,,,,,
58.8,22.8674,0.061231595,0.247450188,,,,,,,,
58.8,22.9158,0.061231595,0.247450188,,,,,,,,
58.8,22.9642,0.061231595,0.247450188,,,,,,,,
58.8,23.2222,0.061231595,0.247450188,,,,,,,,
58.8,23.4706,0.061231595,0.247450188,,,,,,,,
58.8,23.2706,0.061231595,0.247450188,,,,,,,,
58.8,23.319,0.061231595,0.247450188,,,,,,,,
58.8,23.3674,0.061231595,0.247450188,,,,,,,,
58.8,23.4158,0.061231595,0.247450188,,,,,,,,
58.8,23.4642,0.061231595,0.247450188,,,,,,,,
58.8,23.7222,0.061231595,0.247450188,,,,,,,,
58.8,23.9706,0.061231595,0.247450188,,,,,,,,
58.8,23.7706,0.061231595,0.247450188,,,,,,,,
58.8,23.819,0.061231595,0.247450188,,,,,,,,
58.8,23.8674,0.061231595,0.247450188,,,,,,,,
58.8,23.9158,0.061231595,0.247450188,,,,,,,,
58.8,23.9642,0.061231595,0.247450188,,,,,,,,
58.8,24.2222,0.061231595,0.247450188,,,,,,,,
58.8,24.4706,0.061231595,0.247450188,,,,,,,,
58.8,24.2706,0.061231595,0.247450188,,,,,,,,
58.8,24.319,0.061231595,0.247450188,,,,,,,,
58.8,24.3674,0.061231595,0.247450188,,,,,,,,
58.8,24.4158,0.061231595,0.247450188,,,,,,,,
58.8,24.4642,0.061231595,0.247450188,,,,,,,,
58.8,24.7222,0.061231595,0.247450188,,,,,,,,
58.8,24.9706,0.061231595,0.247450188,,,,,,,,
58.8,24.7706,0.061231595,0.247450188,,,,,,,,
58.8,24.819,0.061231595,0.247450188,,,,,,,,
58.8,24.8674,0.061231595,0.247450188,,,,,,,,
58.8,24.9158,0.061231595,0.247450188,,,,,,,,
58.8,24.9642,0.061231595,0.247450188,,,,,,,,
58.8,25.2222,0.061231595,0.247450188,,,,,,,,
58.8,25.4706,0.061231595,0.247450188,,,,,,,,
58.8,25.2706,0.061231595,0.247450188,,,,,,,,
58.8,25.319,0.061231595,0.247450188,,,,,,,,
58.8,25.3674,0.061231595,0.247450188,,,,,,,,
58.8,25.4158,0.061231595,0.247450188,,,,,,,,
58.8,25.4642,0.061231595,0.247450188,,,,,,,,
58.8,25.7222,0.061231595,0.247450188,,,,,,,,
58.8,25.9706,0.061231595,0.247450188,,,,,,,,
58.8,25.7706,0.061231595,0.247450188,,,,,,,,
58.8,25.819,0.061231595,0.247450188,,,,,,,,
58.8,25.8674,0.061231595,0.247450188,,,,,,,,
58.8,25.9158,0.061231595,0.247450188,,,,,,,,
58.8,25.9642,0.061231595,0.247450188,,,,,,,,
58.8,26.2222,0.061231595,0.247450188,,,,,,,,
58.8,26.4706,0.061231595,0.247450188,,,,,,,,
58.8,26.2706,0.061231595,0.247450188,,,,,,,,
58.8,26.319,0.061231595,0.247450188,,,,,,,,
58.8,26.3674,0.061231595,0.247450188,,,,,,,,
58.8,26.4158,0.061231595,0.247450188,,,,,,,,
58.8,26.4642,0.061231595,0.247450188,,,,,,,,
58.8,26.7222,0.061231595,0.247450188,,,,,,,,
58.8,26.9706,0.061231595,0.247450188,,,,,,,,
58.8,26.7706,0.061231595,0.247450188,,,,,,,,
58.8,26.819,0.061231595,0.247450188,,,,,,,,
58.8,26.8674,0.061231595,0.247450188,,,,,,,,
58.8,26.9158,0.061231595,0.247450188,,,,,,,,
58.8,26.9642,0.061231595,0.247450188,,,,,,,,
58.8,27.2222,0.061231595,0.247450188,,,,,,,,
58.8,27.4706,0.061231595,0.247450188,,,,,,,,
58.8,27.2706,0.061231595,0.247450188,,,,,,,,
58.8,27.319,0.061231595,0.247450188,,,,,,,,
58.8,27.3674,0.061231595,0.247450188,,,,,,,,
58.8,27.4158,0.061231595,0.247450188,,,,,,,,
58.8,27.4642,0.061231595,0.247450188,,,,,,,,
58.8,27.7222,0.061231595,0.247450188,,,,,,,,
58.8,27.9706,0.061231595,0.247450188,,,,,,,,
58.8,27.7706,0.061231595,0.247450188,,,,,,,,
58.8,27.819,0.061231595,0.247450188,,,,,,,,
58.8,27.8674,0.061231595,0.247450188,,,,,,,,
58.8,27.9158,0.061231595,0.247450188,,,,,,,,
58.8,27.9642,0.061231595,0.247450188,,,,,,,,
58.8,28.2222,0.061231595,0.247450188,,,,,,,,
58.8,28.4706,0.061231595,0.247450188,,,,,,,,
58.8,28.2706,0.061231595,0.247450188,,,,,,,,
58.8,28.319,0.061231595,0.247450188,,,,,,,,
58.8,28.3674,0.061231595,0.247450188,,,,,,,,
58.8,28.4158,0.061231595,0.247450188,,,,,,,,
58.8,28.4642,0.061231595,0.247450188,,,,,,,,
58.8,28.7222,0.061231595,0.247450188,,,,,,,,
58.8,28.9706,0.061231595,0.247450188,,,,,,,,
58.8,28.7706,0.061231595,0.247450188,,,,,,,,
58.8,28.819,0.061231595,0.247450188,,,,,,,,
58.8,28.8674,0.061231595,0.247450188,,,,,,,,
58.8,28.9158,0.061231595,0.247450188,,,,,,,,
58.8,28.9642,0.061231595,0.247450188,,,,,,,,
58.8,29.2222,0.061231595,0.247450188,,,,,,,,
58.8,29.4706,0.061231595,0.247450188,,,,,,,,
58.8,29.2706,0.061231595,0.247450188,,,,,,,,
58.8,29.319,0.061231595,0.247450188,,,,,,,,
58.8,29.3674,0.061231595,0.247450188,,,,,,,,
58.8,29.4158,0.061231595,0.247450188,,,,,,,,
58.8,29.4642,0.061231595,0.247450188,,,,,,,,
58.8,29.7222,0.061231595,0.247450188,,,,,,,,
58.8,29.9706,0.061231595,0.247450188,,,,,,,,
58.8,29.7706,0.061231595,0.247450188,,,,,,,,
58.8,29.819,0.061231595,0.247450188,,,,,,,,
58.8,29.8674,0.061231595,0.247450188,,,,,,,,
58.8,29.9158,0.061231595,0.247450188,,,,,,,,
58.8,29.9642,0.061231595,0.247450188,,,,,,,,
58.8,30.2222,0.061231595,0.247450188,,,,,,,,
58.8,30.4706,0.061231595,0.247450188,,,,,,,,
58.8,30.2706,0.061231595,0.247450188,,,,,,,,
58.8,30.319,0.061231595,0.247450188,,,,,,,,
58.8,30.3674,0.061231595,0.247450188,,,,,,,,
58.8,30.4158,0.061231595,0.247450188,,,,,,,,
58.8,30.4642,0.061231595,0.247450188,,,,,,,,
58.8,30.7222,0.061231595,0.247450188,,,,,,,,
58.8,30.9706,0.061231595,0.247450188,,,,,,,,
58.8,30.7706,0.061231595,0.247450188,,,,,,,,
58.8,30.819,0.061231595,0.247450188,,,,,,,,
58.8,30.8674,0.061231595,0.247450188,,,,,,,,
58.8,30.9158,0.061231595,0.247450188,,,,,,,,
58.8,30.9642,0.061231595,0.247450188,,,,,,,,
58.8,31.2222,0.061231595,0.247450188,,,,,,,,
58.8,31.4706,0.061231595,0.247450188,,,,,,,,
58.8,31.2706,0.061231595,0.247450188,,,,,,,,
58.8,31.319,0.061231595,0.247450188,,,,,,,,
58.8,31.3674,0.061231595,0.247450188,,,,,,,,
58.8,31.4158,0.061231595,0.247450188,,,,,,,,
58.8,31.4642,0.061231595,0.247450188,,,,,,,,
58.8,31.7222,0.061231595,0.247450188,,,,,,,,
58.8,31.9706,0.061231595,0.247450188,,,,,,,,
58.8,31.7706,0.061231595,0.247450188,,,,,,,,
58.8,31.819,0.061231595,0.247450188,,,,,,,,
58.8,31.8674,0.061231595,0.247450188,,,,,,,,
58.8,31.9158,0.061231595,0.247450188,,,,,,,,
58.8,31.9642,0.061231595,0.247450188,,,,,,,,
36.83,15.3089,0.052513438,0.229158108,,,,,,,,
36.83,15.9011,0.052513438,0.229158108,,,,,,,,
36.83,15.3448,0.052513438,0.229158108,,,,,,,,
36.83,15.3807,0.052513438,0.229158108,,,,,,,,
36.83,15.4166,0.052513438,0.229158108,,,,,,,,
36.83,15.4525,0.052513438,0.229158108,,,,,,,,
36.83,15.4884,0.052513438,0.229158108,,,,,,,,
36.83,15.5243,0.052513438,0.229158108,,,,,,,,
36.83,15.5602,0.052513438,0.229158108,,,,,,,,
36.83,15.5961,0.052513438,0.229158108,,,,,,,,
36.83,15.632,0.052513438,0.229158108,,,,,,,,
36.83,15.6679,0.052513438,0.229158108,,,,,,,,
36.83,15.7038,0.052513438,0.229158108,,,,,,,,
36.83,15.7397,0.052513438,0.229158108,,,,,,,,
36.83,15.7756,0.052513438,0.229158108,,,,,,,,
36.83,15.8115,0.052513438,0.229158108,,,,,,,,
36.83,15.8474,0.052513438,0.229158108,,,,,,,,
36.83,15.8833,0.052513438,0.229158108,,,,,,,,
36.83,14.3089,0.052513438,0.229158108,,,,,,,,
36.83,14.9011,0.052513438,0.229158108,,,,,,,,
36.83,14.3448,0.052513438,0.229158108,,,,,,,,
36.83,14.3807,0.052513438,0.229158108,,,,,,,,
36.83,14.4166,0.052513438,0.229158108,,,,,,,,
36.83,14.4525,0.052513438,0.229158108,,,,,,,,
36.83,14.4884,0.052513438,0.229158108,,,,,,,,
36.83,14.5243,0.052513438,0.229158108,,,,,,,,
36.83,14.5602,0.052513438,0.229158108,,,,,,,,
36.83,14.5961,0.052513438,0.229158108,,,,,,,,
36.83,14.632,0.052513438,0.229158108,,,,,,,,
36.83,14.6679,0.052513438,0.229158108,,,,,,,,
36.83,14.7038,0.052513438,0.229158108,,,,,,,,
36.83,14.7397,0.052513438,0.229158108,,,,,,,,
36.83,14.7756,0.052513438,0.229158108,,,,,,,,
36.83,14.8115,0.052513438,0.229158108,,,,,,,,
36.83,14.8474,0.052513438,0.229158108,,,,,,,,
36.83,14.8833,0.052513438,0.229158108,,,,,,,,
36.83,13.3089,0.052513438,0.229158108,,,,,,,,
36.83,13.9011,0.052513438,0.229158108,,,,,,,,
36.83,13.3448,0.052513438,0.229158108,,,,,,,,
36.83,13.3807,0.052513438,0.229158108,,,,,,,,
36.83,13.4166,0.052513438,0.229158108,,,,,,,,
36.83,13.4525,0.052513438,0.229158108,,,,,,,,
36.83,13.4884,0.052513438,0.229158108,,,,,,,,
36.83,13.5243,0.052513438,0.229158108,,,,,,,,
36.83,13.5602,0.052513438,0.229158108,,,,,,,,
36.83,13.5961,0.052513438,0.229158108,,,,,,,,
36.83,13.632,0.052513438,0.229158108,,,,,,,,
36.83,13.6679,0.052513438,0.229158108,,,,,,,,
36.83,13.7038,0.052513438,0.229158108,,,,,,,,
36.83,13.7397,0.052513438,0.229158108,,,,,,,,
36.83,13.7756,0.052513438,0.229158108,,,,,,,,
36.83,13.8115,0.052513438,0.229158108,,,,,,,,
36.83,13.8474,0.052513438,0.229158108,,,,,,,,
36.83,13.8833,0.052513438,0.229158108,,,,,,,,
17.74,15.9101,0.038246811,0.195567919,,,,,,,,
17.74,15.957,0.038246811,0.195567919,,,,,,,,
17.74,15.1101,0.038246811,0.195567919,,,,,,,,
17.74,15.5099,0.038246811,0.195567919,,,,,,,,
17.74,15.157,0.038246811,0.195567919,,,,,,,,
17.74,15.2039,0.038246811,0.195567919,,,,,,,,
17.74,15.2508,0.038246811,0.195567919,,,,,,,,
17.74,15.2977,0.038246811,0.195567919,,,,,,,,
17.74,15.3446,0.038246811,0.195567919,,,,,,,,
17.74,15.3915,0.038246811,0.195567919,,,,,,,,
17.74,15.4384,0.038246811,0.195567919,,,,,,,,
17.74,15.4853,0.038246811,0.195567919,,,,,,,,
19.09,15.1101,0.038246811,0.195567919,,,,,,,,
19.09,15.5099,0.038246811,0.195567919,,,,,,,,
19.09,15.157,0.038246811,0.195567919,,,,,,,,
19.09,15.2039,0.038246811,0.195567919,,,,,,,,
19.09,15.2508,0.038246811,0.195567919,,,,,,,,
19.09,15.2977,0.038246811,0.195567919,,,,,,,,
19.09,15.3446,0.038246811,0.195567919,,,,,,,,
19.09,15.3915,0.038246811,0.195567919,,,,,,,,
19.09,15.4384,0.038246811,0.195567919,,,,,,,,
19.09,15.4853,0.038246811,0.195567919,,,,,,,,
19.09,15.9101,0.038246811,0.195567919,,,,,,,,
19.09,15.957,0.038246811,0.195567919,,,,,,,,
17.74,16.0039,0.038246811,0.195567919,,,,,,,,
19.09,16.0039,0.038246811,0.195567919,,,,,,,,
79.97,38.2299,0.038246811,0.195567919,,,,,,,,
79.97,37.8301,0.038246811,0.195567919,,,,,,,,
79.97,37.877,0.038246811,0.195567919,,,,,,,,
79.97,37.9239,0.038246811,0.195567919,,,,,,,,
79.97,37.9708,0.038246811,0.195567919,,,,,,,,
79.97,38.0177,0.038246811,0.195567919,,,,,,,,
79.97,38.0646,0.038246811,0.195567919,,,,,,,,
79.97,38.1115,0.038246811,0.195567919,,,,,,,,
79.97,38.1584,0.038246811,0.195567919,,,,,,,,
79.97,38.2053,0.038246811,0.195567919,,,,,,,,
79.97,37.4299,0.038246811,0.195567919,,,,,,,,
79.97,37.0301,0.038246811,0.195567919,,,,,,,,
79.97,37.077,0.038246811,0.195567919,,,,,,,,
79.97,37.1239,0.038246811,0.195567919,,,,,,,,
79.97,37.1708,0.038246811,0.195567919,,,,,,,,
79.97,37.2177,0.038246811,0.195567919,,,,,,,,
79.97,37.2646,0.038246811,0.195567919,,,,,,,,
79.97,37.3115,0.038246811,0.195567919,,,,,,,,
79.97,37.3584,0.038246811,0.195567919,,,,,,,,
79.97,37.4053,0.038246811,0.195567919,,,,,,,,
79.97,36.6299,0.038246811,0.195567919,,,,,,,,
79.97,36.2301,0.038246811,0.195567919,,,,,,,,
79.97,36.277,0.038246811,0.195567919,,,,,,,,
79.97,36.3239,0.038246811,0.195567919,,,,,,,,
79.97,36.3708,0.038246811,0.195567919,,,,,,,,
79.97,36.4177,0.038246811,0.195567919,,,,,,,,
79.97,36.4646,0.038246811,0.195567919,,,,,,,,
79.97,36.5115,0.038246811,0.195567919,,,,,,,,
79.97,36.5584,0.038246811,0.195567919,,,,,,,,
79.97,36.6053,0.038246811,0.195567919,,,,,,,,
79.97,35.8299,0.038246811,0.195567919,,,,,,,,
79.97,35.4301,0.038246811,0.195567919,,,,,,,,
79.97,35.477,0.038246811,0.195567919,,,,,,,,
79.97,35.5239,0.038246811,0.195567919,,,,,,,,
79.97,35.5708,0.038246811,0.195567919,,,,,,,,
79.97,35.6177,0.038246811,0.195567919,,,,,,,,
79.97,35.6646,0.038246811,0.195567919,,,,,,,,
79.97,35.7115,0.038246811,0.195567919,,,,,,,,
79.97,35.7584,0.038246811,0.195567919,,,,,,,,
79.97,35.8053,0.038246811,0.195567919,,,,,,,,
12.74,36.7001,0.038246811,0.195567919,,,,,,,,
12.74,37.0999,0.038246811,0.195567919,,,,,,,,
12.74,36.747,0.038246811,0.195567919,,,,,,,,
12.74,36.7939,0.038246811,0.195567919,,,,,,,,
12.74,36.8408,0.038246811,0.195567919,,,,,,,,
12.74,36.8877,0.038246811,0.195567919,,,,,,,,
12.74,36.9346,0.038246811,0.195567919,,,,,,,,
12.74,36.9815,0.038246811,0.195567919,,,,,,,,
12.74,37.0284,0.038246811,0.195567919,,,,,,,,
12.74,37.0753,0.038246811,0.195567919,,,,,,,,
12.74,37.5001,0.038246811,0.195567919,,,,,,,,
12.74,37.8999,0.038246811,0.195567919,,,,,,,,
12.74,37.547,0.038246811,0.195567919,,,,,,,,
12.74,37.5939,0.038246811,0.195567919,,,,,,,,
12.74,37.6408,0.038246811,0.195567919,,,,,,,,
12.74,37.6877,0.038246811,0.195567919,,,,,,,,
12.74,37.7346,0.038246811,0.195567919,,,,,,,,
12.74,37.7815,0.038246811,0.195567919,,,,,,,,
12.74,37.8284,0.038246811,0.195567919,,,,,,,,
12.74,37.8753,0.038246811,0.195567919,,,,,,,,
12.74,38.3001,0.038246811,0.195567919,,,,,,,,
12.74,38.6999,0.038246811,0.195567919,,,,,,,,
12.74,38.347,0.038246811,0.195567919,,,,,,,,
12.74,38.3939,0.038246811,0.195567919,,,,,,,,
12.74,38.4408,0.038246811,0.195567919,,,,,,,,
12.74,38.4877,0.038246811,0.195567919,,,,,,,,
12.74,38.5346,0.038246811,0.195567919,,,,,,,,
12.74,38.5815,0.038246811,0.195567919,,,,,,,,
12.74,38.6284,0.038246811,0.195567919,,,,,,,,
12.74,38.6753,0.038246811,0.195567919,,,,,,,,
12.74,39.1001,0.038246811,0.195567919,,,,,,,,
12.74,39.4999,0.038246811,0.195567919,,,,,,,,
12.74,39.147,0.038246811,0.195567919,,,,,,,,
12.74,39.1939,0.038246811,0.195567919,,,,,,,,
12.74,39.2408,0.038246811,0.195567919,,,,,,,,
12.74,39.2877,0.038246811,0.195567919,,,,,,,,
12.74,39.3346,0.038246811,0.195567919,,,,,,,,
12.74,39.3815,0.038246811,0.195567919,,,,,,,,
12.74,39.4284,0.038246811,0.195567919,,,,,,,,
12.74,39.4753,0.038246811,0.195567919,,,,,,,,
11.39,39.1001,0.038246811,0.195567919,,,,,,,,
11.39,39.4999,0.038246811,0.195567919,,,,,,,,
11.39,39.147,0.038246811,0.195567919,,,,,,,,
11.39,39.1939,0.038246811,0.195567919,,,,,,,,
11.39,39.2408,0.038246811,0.195567919,,,,,,,,
11.39,39.2877,0.038246811,0.195567919,,,,,,,,
11.39,39.3346,0.038246811,0.195567919,,,,,,,,
11.39,39.3815,0.038246811,0.195567919,,,,,,,,
11.39,39.4284,0.038246811,0.195567919,,,,,,,,
11.39,39.4753,0.038246811,0.195567919,,,,,,,,
11.39,38.3001,0.038246811,0.195567919,,,,,,,,
11.39,38.6999,0.038246811,0.195567919,,,,,,,,
11.39,38.347,0.038246811,0.195567919,,,,,,,,
11.39,38.3939,0.038246811,0.195567919,,,,,,,,
11.39,38.4408,0.038246811,0.195567919,,,,,,,,
11.39,38.4877,0.038246811,0.195567919,,,,,,,,
11.39,38.5346,0.038246811,0.195567919,,,,,,,,
11.39,38.5815,0.038246811,0.195567919,,,,,,,,
11.39,38.6284,0.038246811,0.195567919,,,,,,,,
11.39,38.6753,0.038246811,0.195567919,,,,,,,,
11.39,37.5001,0.038246811,0.195567919,,,,,,,,
11.39,37.8999,0.038246811,0.195567919,,,,,,,,
11.39,37.547,0.038246811,0.195567919,,,,,,,,
11.39,37.5939,0.038246811,0.195567919,,,,,,,,
11.39,37.6408,0.038246811,0.195567919,,,,,,,,
11.39,37.6877,0.038246811,0.195567919,,,,,,,,
11.39,37.7346,0.038246811,0.195567919,,,,,,,,
11.39,37.7815,0.038246811,0.195567919,,,,,,,,
11.39,37.8284,0.038246811,0.195567919,,,,,,,,
11.39,37.8753,0.038246811,0.195567919,,,,,,,,
11.39,36.7001,0.038246811,0.195567919,,,,,,,,
11.39,37.0999,0.038246811,0.195567919,,,,,,,,
11.39,36.747,0.038246811,0.195567919,,,,,,,,
11.39,36.7939,0.038246811,0.195567919,,,,,,,,
11.39,36.8408,0.038246811,0.195567919,,,,,,,,
11.39,36.8877,0.038246811,0.195567919,,,,,,,,
11.39,36.9346,0.038246811,0.195567919,,,,,,,,
11.39,36.9815,0.038246811,0.195567919,,,,,,,,
11.39,37.0284,0.038246811,0.195567919,,,,,,,,
11.39,37.0753,0.038246811,0.195567919,,,,,,,,
28.615,29.7151,0.038246811,0.195567919,,,,,,,,
28.615,30.1149,0.038246811,0.195567919,,,,,,,,
28.615,29.762,0.038246811,0.195567919,,,,,,,,
28.615,29.8089,0.038246811,0.195567919,,,,,,,,
28.615,29.8558,0.038246811,0.195567919,,,,,,,,
28.615,29.9027,0.038246811,0.195567919,,,,,,,,
28.615,29.9496,0.038246811,0.195567919,,,,,,,,
28.615,29.9965,0.038246811,0.195567919,,,,,,,,
28.615,30.0434,0.038246811,0.195567919,,,,,,,,
28.615,30.0903,0.038246811,0.195567919,,,,,,,,
28.615,30.5151,0.038246811,0.195567919,,,,,,,,
28.615,30.9149,0.038246811,0.195567919,,,,,,,,
28.615,30.562,0.038246811,0.195567919,,,,,,,,
28.615,30.6089,0.038246811,0.195567919,,,,,,,,
28.615,30.6558,0.038246811,0.195567919,,,,,,,,
28.615,30.7027,0.038246811,0.195567919,,,,,,,,
28.615,30.7496,0.038246811,0.195567919,,,,,,,,
28.615,30.7965,0.038246811,0.195567919,,,,,,,,
28.615,30.8434,0.038246811,0.195567919,,,,,,,,
28.615,30.8903,0.038246811,0.195567919,,,,,,,,
28.615,31.3151,0.038246811,0.195567919,,,,,,,,
28.615,31.7149,0.038246811,0.195567919,,,,,,,,
28.615,31.362,0.038246811,0.195567919,,,,,,,,
28.615,31.4089,0.038246811,0.195567919,,,,,,,,
28.615,31.4558,0.038246811,0.195567919,,,,,,,,
28.615,31.5027,0.038246811,0.195567919,,,,,,,,
28.615,31.5496,0.038246811,0.195567919,,,,,,,,
28.615,31.5965,0.038246811,0.195567919,,,,,,,,
28.615,31.6434,0.038246811,0.195567919,,,,,,,,
28.615,31.6903,0.038246811,0.195567919,,,,,,,,
28.615,32.1151,0.038246811,0.195567919,,,,,,,,
28.615,32.5149,0.038246811,0.195567919,,,,,,,,
28.615,32.162,0.038246811,0.195567919,,,,,,,,
28.615,32.2089,0.038246811,0.195567919,,,,,,,,
28.615,32.2558,0.038246811,0.195567919,,,,,,,,
28.615,32.3027,0.038246811,0.195567919,,,,,,,,
28.615,32.3496,0.038246811,0.195567919,,,,,,,,
28.615,32.3965,0.038246811,0.195567919,,,,,,,,
28.615,32.4434,0.038246811,0.195567919,,,,,,,,
28.615,32.4903,0.038246811,0.195567919,,,,,,,,
17.74,17.5101,0.038246811,0.195567919,,,,,,,,
17.74,17.9099,0.038246811,0.195567919,,,,,,,,
17.74,17.557,0.038246811,0.195567919,,,,,,,,
17.74,17.6039,0.038246811,0.195567919,,,,,,,,
17.74,17.6508,0.038246811,0.195567919,,,,,,,,
17.74,17.6977,0.038246811,0.195567919,,,,,,,,
17.74,17.7446,0.038246811,0.195567919,,,,,,,,
17.74,17.7915,0.038246811,0.195567919,,,,,,,,
17.74,17.8384,0.038246811,0.195567919,,,,,,,,
17.74,17.8853,0.038246811,0.195567919,,,,,,,,
17.74,16.7101,0.038246811,0.195567919,,,,,,,,
17.74,17.1099,0.038246811,0.195567919,,,,,,,,
17.74,16.757,0.038246811,0.195567919,,,,,,,,
17.74,16.8039,0.038246811,0.195567919,,,,,,,,
17.74,16.8508,0.038246811,0.195567919,,,,,,,,
17.74,16.8977,0.038246811,0.195567919,,,,,,,,
17.74,16.9446,0.038246811,0.195567919,,,,,,,,
17.74,16.9915,0.038246811,0.195567919,,,,,,,,
17.74,17.0384,0.038246811,0.195567919,,,,,,,,
17.74,17.0853,0.038246811,0.195567919,,,,,,,,
17.74,16.3099,0.038246811,0.195567919,,,,,,,,
17.74,16.0508,0.038246811,0.195567919,,,,,,,,
17.74,16.0977,0.038246811,0.195567919,,,,,,,,
17.74,16.1446,0.038246811,0.195567919,,,,,,,,
17.74,16.1915,0.038246811,0.195567919,,,,,,,,
17.74,16.2384,0.038246811,0.195567919,,,,,,,,
17.74,16.2853,0.038246811,0.195567919,,,,,,,,
28.615,38.3699,0.038246811,0.195567919,,,,,,,,
28.615,37.9701,0.038246811,0.195567919,,,,,,,,
28.615,38.017,0.038246811,0.195567919,,,,,,,,
28.615,38.0639,0.038246811,0.195567919,,,,,,,,
28.615,38.1108,0.038246811,0.195567919,,,,,,,,
28.615,38.1577,0.038246811,0.195567919,,,,,,,,
28.615,38.2046,0.038246811,0.195567919,,,,,,,,
28.615,38.2515,0.038246811,0.195567919,,,,,,,,
28.615,38.2984,0.038246811,0.195567919,,,,,,,,
28.615,38.3453,0.038246811,0.195567919,,,,,,,,
28.615,39.1699,0.038246811,0.195567919,,,,,,,,
28.615,38.7701,0.038246811,0.195567919,,,,,,,,
28.615,38.817,0.038246811,0.195567919,,,,,,,,
28.615,38.8639,0.038246811,0.195567919,,,,,,,,
28.615,38.9108,0.038246811,0.195567919,,,,,,,,
28.615,38.9577,0.038246811,0.195567919,,,,,,,,
28.615,39.0046,0.038246811,0.195567919,,,,,,,,
28.615,39.0515,0.038246811,0.195567919,,,,,,,,
28.615,39.0984,0.038246811,0.195567919,,,,,,,,
28.615,39.1453,0.038246811,0.195567919,,,,,,,,
28.615,39.9699,0.038246811,0.195567919,,,,,,,,
28.615,39.5701,0.038246811,0.195567919,,,,,,,,
28.615,39.617,0.038246811,0.195567919,,,,,,,,
28.615,39.6639,0.038246811,0.195567919,,,,,,,,
28.615,39.7108,0.038246811,0.195567919,,,,,,,,
28.615,39.7577,0.038246811,0.195567919,,,,,,,,
28.615,39.8046,0.038246811,0.195567919,,,,,,,,
28.615,39.8515,0.038246811,0.195567919,,,,,,,,
28.615,39.8984,0.038246811,0.195567919,,,,,,,,
28.615,39.9453,0.038246811,0.195567919,,,,,,,,
28.615,40.7699,0.038246811,0.195567919,,,,,,,,
28.615,40.3701,0.038246811,0.195567919,,,,,,,,
28.615,40.417,0.038246811,0.195567919,,,,,,,,
28.615,40.4639,0.038246811,0.195567919,,,,,,,,
